name,pl_orbsmax
d1794,0
d1795,0.0296
d1796,0.2159
d1797,0
d1798,0
d1799,0.032
d1800,0
d1801,15
d1802,0
d1803,0.08
d1804,0.0288
d1805,0.049
d1806,0.094
d1807,0.0451
d1808,2.63
d1809,0.02
d1810,2.424
d1811,2.659
d1812,1.424
d1813,0.1662
d1814,0.0749
d1815,0.403
d1816,0.283
d1817,0.0436
d1818,0.04691
d1819,0.036
d1820,0.0418
d1821,0.1392
d1822,0.3679
d1823,0.1158
d1824,0.085
d1825,0.3931
d1826,0.073
d1827,0.1858
d1828,0.0376
d1829,1.04
d1830,0.0513
d1831,0
d1832,0.0763
d1833,5.8
d1834,5.35
d1835,0.2209
d1836,0.3094
d1837,0.0979
d1838,0.04375
d1839,0
d1840,0.171
d1841,0.1409
d1842,0.03734
d1843,0.0797
d1844,0.0905
d1845,0.0883
d1846,0
d1847,0.0777
d1848,0.0603
d1849,1.16
d1850,0.0997
d1851,2.213
d1852,1.1
d1853,0
d1854,0.097
d1855,0.0721
d1856,0.0714
d1857,0.115
d1858,0.0679
d1859,0.0744
d1860,0.0646
d1861,0.3022
d1862,0.0374
d1863,0.2046
d1864,0.049
d1865,2.63
d1866,0.49
d1867,0.0786
d1868,0.0978
d1869,0.0896
d1870,0.0442
d1871,0.064
d1872,0.089
d1873,0.7733
d1874,0.0692
d1875,0.1155
d1876,0.04
d1877,0.1071
d1878,0.2658
d1879,1.66
d1880,0.1323
d1881,0.0371
d1882,0.103
d1883,0.0617
d1884,0.04
d1885,0.1053
d1886,0.1084
d1887,0.0715
d1888,0.0311
d1889,0.058
d1890,0.0872
d1891,0.1415
d1892,0.08
d1893,0.2288
d1894,2.13
d1895,0.0261
d1896,0
d1897,0.0747
d1898,0.0435
d1899,0.0644
d1900,0.0876
d1901,0.0939
d1902,0.0732
d1903,0.1286
d1904,0.1416
d1905,0.0689
d1906,0
d1907,0.1086
d1908,0.1124
d1909,0.02388
d1910,0.0545
d1911,3.2
d1912,0.06702
d1913,0.2259
d1914,2.42
d1915,0.0929
d1916,0.0296
d1917,0.0318
d1918,0.48
d1919,0.058
d1920,0.105
d1921,0.0546
d1922,0.0503
d1923,0.242
d1924,0.1093
d1925,0.1186
d1926,0
d1927,0
d1928,0.2048
d1929,0.0479
d1930,0.0524
d1931,0.088
d1932,0.069
d1933,0.94
d1934,0.0546
d1935,0.06022
d1936,0.0905
d1937,0.2578
d1938,0.0457
d1939,0.1857
d1940,0.0718
d1941,0.091
d1942,0.103
d1943,0.0651
d1944,0
d1945,0.0545
d1946,0.8507
d1947,0.0414
d1948,0.6559
d1949,0.0813
d1950,-0.001
d1951,0.052
d1952,0.075
d1953,1.958
d1954,0.824
d1955,0.0531
d1956,0
d1957,0.3522
d1958,0.032
d1959,0.1194
d1960,1.662
d1961,0.5642
d1962,0.0747
d1963,0.0693
d1964,0.2048
d1965,0
d1966,0.445
d1967,0.0504
d1968,1.3
d1969,0.78
d1970,0
d1971,0.0581
d1972,0.0691
d1973,0.02687
d1974,0.02
d1975,0.0514
d1976,0.599
d1977,0.4589
d1978,0.02283
d1979,1.03
d1980,0.0275
d1981,0.158
d1982,0.0502
d1983,0.01528
d1984,0.052
d1985,0.3059
d1986,0.281
d1987,0.1429
d1988,0.0794
d1989,0
d1990,0.1041
d1991,0.054
d1992,0.156
d1993,0.07295
d1994,0.0546
d1995,0.0804
d1996,0.1096
d1997,0
d1998,0
d1999,0.1055
d2000,0.0415
d2001,0.047
d2002,0.1072
d2003,0.134
d2004,0.0758
d2005,0.0473
d2006,0.065
d2007,0.0216
d2008,0.01544
d2009,0.09198
d2010,0.015
d2011,0.0358
d2012,0.175
d2013,0.153
d2014,0.076
d2015,0
d2016,0.1168
d2017,0.0458
d2018,0.118
d2019,0.0443
d2020,0.04
d2021,0
d2022,0.0855
d2023,0
d2024,0.0608
d2025,2.91
d2026,0.035
d2027,0
d2028,0.6045
d2029,0.071
d2030,0.2112
d2031,0.2006
d2032,0.052
d2033,0
d2034,0.3114
d2035,0.0662
d2036,1.051
d2037,0.017
d2038,0.433
d2039,0.0534
d2040,0
d2041,0.0127
d2042,0.0413
d2043,1.78
d2044,0.0615
d2045,0.0203
d2046,0.06
d2047,0
d2048,3.18
d2049,0
d2050,2.8
d2051,0.0815
d2052,0.0346
d2053,0.1327
d2054,0.05
d2055,3.54
d2056,0.2012
d2057,1.3337
d2058,0.0143
d2059,0.1689
d2060,0.8079
d2061,0.3255
d2062,0.02308
d2063,0.1181
d2064,0.08
d2065,0
d2066,0.121
d2067,0.1158
d2068,0.0426
d2069,0.0517
d2070,0.1879
d2071,0.1324
d2072,0.0455
d2073,0.1443
d2074,3.11
d2075,0.0866
d2076,0.072
d2077,0.3067
d2078,0.2757
d2079,0
d2080,0
d2081,0.0997
d2082,0.03101
d2083,0.1155
d2084,0.2194
d2085,0.1777
d2086,0.5431
d2087,0.102
d2088,0.119
d2089,0.2093
d2090,0.053
d2091,0
d2092,0.04707
d2093,0.1133
d2094,0.0564
d2095,0.91
d2096,0.049
d2097,0.0468
d2098,0.078
d2099,0.269
d2100,0.107
d2101,0.0675
d2102,0.244
d2103,0.1209
d2104,0.2015
d2105,0.073
d2106,0.23
d2107,0.049
d2108,0
d2109,0
d2110,0.1326
d2111,0.03
d2112,0.1307
d2113,2.4
d2114,0
d2115,0.087
d2116,0.1024
d2117,0.0812
d2118,3.14
d2119,0.0343
d2120,0.0405
d2121,0.1109
d2122,0.06
d2123,0.9045
d2124,0.3888
d2125,0.1793
d2126,0.394
d2127,0.082
d2128,0.0379
d2129,0.054
d2130,0.4494
d2131,0.2074
d2132,0.0293
d2133,0.091
d2134,0.5843
d2135,0.0917
d2136,0.0769
d2137,1.05
d2138,0.2415
d2139,0.053
d2140,0.1602
d2141,0.2231
d2142,0.0466
d2143,1.3
d2144,0.116
d2145,0.1723
d2146,0
d2147,0
d2148,0.0394
d2149,2.1
d2150,0
d2151,0
d2152,0.0296
d2153,0.0188
d2154,0.0724
d2155,0.0866
d2156,0.2498
d2157,0.03849
d2158,0
d2159,0.02258
d2160,0.226
d2161,0.2987
d2162,0.0207
d2163,0.312
d2164,0.2248
d2165,0.0634
d2166,0
d2167,0.0621
d2168,0.056
d2169,0.0334
d2170,0.37
d2171,0.0657
d2172,2.9
d2173,0.2624
d2174,0.0738
d2175,1.16
d2176,0.3277
d2177,0
d2178,0.1153
d2179,0.2053
d2180,0.397
d2181,1.613
d2182,0.031
d2183,1.151
d2184,0.056
d2185,0.114
d2186,0.058
d2187,0.0566
d2188,0.0289
d2189,0
d2190,0.0548
d2191,0.2711
d2192,1.94
d2193,0.0926
d2194,0.0477
d2195,0.0469
d2196,0.92
d2197,0.052
d2198,0.1474
d2199,0.1607
d2200,0.1046
d2201,0.1125
d2202,0.5
d2203,0.0669
d2204,0.3432
d2205,0.0967
d2206,0
d2207,0.85
d2208,0.1413
d2209,0.0489
d2210,0.0337
d2211,0
d2212,0.0886
d2213,0.0757
d2214,0.975
d2215,0.04956
d2216,0.1033
d2217,0.0646
d2218,0
d2219,0
d2220,0.414
d2221,0.0896
d2222,0.114
d2223,0.1207
d2224,0.2164
d2225,0.0347
d2226,0.338
d2227,0.0575
d2228,0.0707
d2229,0.1566
d2230,0.138
d2231,0
d2232,0.0645
d2233,0.0762
d2234,0
d2235,0.0884
d2236,0
d2237,0
d2238,0.038
d2239,0.9892
d2240,4
d2241,3.3
d2242,0
d2243,0.0787
d2244,0.2862
d2245,0.2472
d2246,0.138
d2247,0.0443
d2248,0
d2249,0.05
d2250,0.0862
d2251,0.1072
d2252,8.7076
d2253,0.091
d2254,0.0412
d2255,0
d2256,0.032
d2257,0
d2258,0.1606
d2259,0.1058
d2260,0.0566
d2261,0.0669
d2262,0.1239
d2263,0.0804
d2264,0.1925
d2265,0.076
d2266,3.38
d2267,0.046
d2268,0.0816
d2269,0.2542
d2270,0.1194
d2271,0.157
d2272,0.026
d2273,0.4494
d2274,0.3897
d2275,0
d2276,0.1224
d2277,0.0797
d2278,0.02382
d2279,0.0333
d2280,0
d2281,0.137
d2282,0.1194
d2283,0.038
d2284,3.4
d2285,0.1723
d2286,0.112
d2287,0.0355
d2288,0.75
d2289,0.5463
d2290,0.0634
d2291,0.0451
d2292,1.331
d2293,0.3685
d2294,0.052
d2295,0.0449
d2296,0.082
d2297,0.0479
d2298,0.204
d2299,0.0468
d2300,0
d2301,0.0905
d2302,0.0871
d2303,0.039
d2304,0.039
d2305,0.849
d2306,0.1185
d2307,0.3198
d2308,0.049
d2309,0.1
d2310,0.1325
d2311,0
d2312,0.066
d2313,0.4756
d2314,0.1986
d2315,0.0992
d2316,0
d2317,0.046
d2318,0.0419
d2319,0.1571
d2320,0.2331
d2321,0.0427
d2322,0
d2323,0
d2324,0
d2325,0.07
d2326,0.2956
d2327,0.0394
d2328,0.055
d2329,0
d2330,0.1091
d2331,0
d2332,0.0718
d2333,0.229
d2334,0
d2335,0.072
d2336,0.0848
d2337,2.95
d2338,0.1777
d2339,0
d2340,1.69
d2341,0.0923
d2342,0.067
d2343,0.042
d2344,0.1323
d2345,0.495
d2346,0.162
d2347,0.1
d2348,0.1139
d2349,0.024
d2350,0.0269
d2351,0
d2352,0.2701
d2353,0.0907
d2354,-0.001
d2355,0.153
d2356,0.115
d2357,0.031
d2358,0.1134
d2359,0.1229
d2360,0.0278
d2361,8.19
d2362,3.74
d2363,0
d2364,0.048
d2365,0.538
d2366,0.4001
d2367,0
d2368,0.0316
d2369,0.276
d2370,0.1396
d2371,0.1243
d2372,0.0796
d2373,0.5164
d2374,0.019
d2375,0.1087
d2376,0.0787
d2377,0.1242
d2378,0
d2379,0
d2380,0.5692
d2381,0.0523
d2382,0
d2383,0.0264
d2384,0.04378
d2385,0.393
d2386,0.0617
d2387,-8
d2388,0.0144
d2389,0
d2390,0.4792
d2391,0
d2392,0.0547
d2393,0.117
d2394,0.0499
d2395,0.0558
d2396,0.044
d2397,0.026
d2398,0
d2399,0.113
d2400,0.0484
d2401,0
d2402,-0.003
d2403,0.0602
d2404,0
d2405,0.182
d2406,0.0387
d2407,0.187
d2408,1.3
d2409,0.061
d2410,0.2264
d2411,0.0402
d2412,0.0502
d2413,0.2151
d2414,0.112
d2415,0.082
d2416,0.0791
d2417,0
d2418,0.1097
d2419,0.103
d2420,0.1121
d2421,0.179
d2422,0.2681
d2423,0.1172
d2424,0.1105
d2425,0.0296
d2426,0.934
d2427,0
d2428,0.046
d2429,0
d2430,0.0734
d2431,0.0617
d2432,0.0289
d2433,0.058
d2434,0.1473
d2435,0.08
d2436,0.0679
d2437,-1.40E-06
d2438,0.3729
d2439,0.0695
d2440,0
d2441,0.0113
d2442,0.048
d2443,0.2998
d2444,0.08
d2445,0
d2446,2.1
d2447,3.3
d2448,0
d2449,0.0153
d2450,0.1139
d2451,0
d2452,0.0433
d2453,3.86
d2454,0
d2455,0.0765
d2456,0.225
d2457,0.05326
d2458,0
d2459,0.1499
d2460,0.1069
d2461,0.1183
d2462,0.0336
d2463,0.248
d2464,0.1054
d2465,0.081
d2466,0.0527
d2467,0.0311
d2468,0.0152
d2469,0.111
d2470,0
d2471,0.3526
d2472,1.31
d2473,0.0582
d2474,0.1687
d2475,0.1375
d2476,1.66
d2477,0.3778
d2478,0.1408
d2479,0.171
d2480,3.4
d2481,0
d2482,0.0816
d2483,0.119
d2484,0.091
d2485,0.1447
d2486,1
d2487,0
d2488,0
d2489,0.015691
d2490,0
d2491,0.0978
d2492,0.1068
d2493,0
d2494,0.0271
d2495,0.0818
d2496,2.2
d2497,0.052
d2498,0.079
d2499,0.262
d2500,0.0854
d2501,0.08
d2502,0.0282
d2503,0.0568
d2504,0.1039
d2505,0.082
d2506,0.082
d2507,0.0391
d2508,0.0434
d2509,0.039
d2510,0.083
d2511,2.353
d2512,0
d2513,0.055
d2514,0.385
d2515,0.1458
d2516,0.104
d2517,0.0609
d2518,0.045
d2519,0.1997
d2520,0.018
d2521,0.4853
d2522,0.0981
d2523,0.1559
d2524,0.2237
d2525,0.0496
d2526,0.173
d2527,0.0974
d2528,0.232
d2529,0.107
d2530,-3.1
d2531,0.0398
d2532,0.5102
d2533,0.098
d2534,0.0456
d2535,0
d2536,2.4
d2537,0.0906
d2538,0
d2539,0.2279
d2540,0.0465
d2541,1.032
d2542,0.1813
d2543,0.1515
d2544,0.1119
d2545,0.041
d2546,0.2555
d2547,0.075
d2548,0.4964
d2549,0.0185
d2550,0.23
d2551,0.0548
d2552,0.074
d2553,0.0506
d2554,0
d2555,0.1686
d2556,0
d2557,0
d2558,0.1609
d2559,0.0815
d2560,0.0451
d2561,0.04365
d2562,0.096
d2563,0.165
d2564,2.14
d2565,0.205
d2566,0.0882
d2567,0.142
d2568,118
d2569,0.1931
d2570,1.6
d2571,0.1026
d2572,0.0345
d2573,0.0831
d2574,0.0994
d2575,0.0681
d2576,0.2039
d2577,0.0542
d2578,0
d2579,0.0186
d2580,1.64
d2581,0
d2582,0.528
d2583,0.66
d2584,0.9625
d2585,0
d2586,0.1127
d2587,0.1272
d2588,0.1236
d2589,0.231
d2590,0.073
d2591,1.5
d2592,0.0546
d2593,0
d2594,0.0861
d2595,0.1148
d2596,0.1111
d2597,0.1029
d2598,0.02596
d2599,0.0739
d2600,0
d2601,0.0355
d2602,0.0423
d2603,0.1812
d2604,0.0899
d2605,0
d2606,0.064
d2607,0.0858
d2608,0.25
d2609,0.349
d2610,3.6
d2611,0.1131
d2612,0.04735
d2613,0.1442
d2614,0.0342
d2615,0.0621
d2616,0.2489
d2617,0.074
d2618,0.088
d2619,0.1817
d2620,230
d2621,0.111
d2622,0.32
d2623,0.229
d2624,0
d2625,0.0709
d2626,2.83
d2627,0
d2628,0
d2629,0.0621
d2630,0.0915
d2631,0
d2632,1.76
d2633,0.1745
d2634,0.262
d2635,0.1041
d2636,0.2287
d2637,0.2451
d2638,0.02452
d2639,0.226
d2640,0.094
d2641,0
d2642,0.2085
d2643,0.1116
d2644,0.22
d2645,0.0395
d2646,0
d2647,0.075
d2648,0.0315
d2649,0.133
d2650,0.084
d2651,0.1277
d2652,0.04963
d2653,0.068
d2654,0.0306
d2655,0.079
d2656,0.131
d2657,0.721
d2658,0.0182
d2659,0.1964
d2660,0
d2661,0
d2662,0.03815
d2663,0.2201
d2664,0
d2665,0.04493
d2666,0.0434
d2667,7506
d2668,0.135
d2669,0.1171
d2670,0.152
d2671,0.057
d2672,0.2037
d2673,0
d2674,0.0711
d2675,0.0378
d2676,0.036
d2677,0.035
d2678,0.104
d2679,0.1277
d2680,0.1012
d2681,0.0279
d2682,0.014
d2683,-0.0002
d2684,0.1001
d2685,0.1312
d2686,0.0781
d2687,0.0418
d2688,0.0788
d2689,0.0449
d2690,0.0249
d2691,0.0359
d2692,2.43
d2693,0.029
d2694,0.177
d2695,0.2101
d2696,0
d2697,0.0738
d2698,0.0958
d2699,0.0276
d2700,0.0641
d2701,0.149
d2702,0.127
d2703,0.0529
d2704,0.586
d2705,1.12
d2706,0.0331
d2707,0
d2708,0.1448
d2709,0.0315
d2710,2.015
d2711,0.139
d2712,0.1369
d2713,0.0881
d2714,0
d2715,0.047
d2716,0.36175
d2717,0.022
d2718,0.1596
d2719,0.1045
d2720,0.0854
d2721,0.73
d2722,0.1353
d2723,0.0567
d2724,1.34
d2725,0.186
d2726,0.0198
d2727,0.025
d2728,0.0279
d2729,0.0568
d2730,0.0152
d2731,1.29
d2732,0.261
d2733,0.092
d2734,1.4108
d2735,2.55
d2736,0.0521
d2737,0
d2738,5.503
d2739,0.04852
d2740,0.3
d2741,0.0516
d2742,0.058
d2743,0.051
d2744,-1.90E-07
d2745,0.07
d2746,0.0468
d2747,0.111
d2748,0.044
d2749,0.565
d2750,0.0126
d2751,0.14
d2752,320
d2753,0.0553
d2754,0.321
d2755,0
d2756,0.0595
d2757,0.0116
d2758,0.0546
d2759,0.0306
d2760,0.1121
d2761,0.3185
d2762,0.038
d2763,0.021
d2764,0.188
d2765,0.0444
d2766,0.129
d2767,0
d2768,0.2134
d2769,0.04337
d2770,0.0484
d2771,0
d2772,0.0872
d2773,0.151
d2774,0.3753
d2775,0.1275
d2776,0.241
d2777,0.1564
d2778,0.024
d2779,0.207
d2780,0.1214
d2781,0.032
d2782,0.0768
d2783,0.149
d2784,0.0601
d2785,0.153
d2786,0.028
d2787,0.0824
d2788,0.0482
d2789,0.1277
d2790,0.0431
d2791,0.02343
d2792,0.089
d2793,0.0954
d2794,0.085
d2795,0.0904
d2796,0.1013
d2797,1.77
d2798,0.0301
d2799,0.2938
d2800,0.0386
d2801,650
d2802,0
d2803,0
d2804,0.092
d2805,0.1187
d2806,0.0593
d2807,0.0326
d2808,0.1005
d2809,0.114
d2810,0.01684
d2811,1.8
d2812,0.0188
d2813,0
d2814,0.1741
d2815,0.0522
d2816,0.0319
d2817,0.6108
d2818,0
d2819,0
d2820,0.0535
d2821,0.3146
d2822,0.204
d2823,0.0557
d2824,0.0439
d2825,0.0442
d2826,0.2383
d2827,0.0446
d2828,0.04819
d2829,0.109
d2830,0
d2831,0.099
d2832,0.2413
d2833,1.76
d2834,0.264
d2835,0.0525
d2836,0.1779
d2837,0.092
d2838,0.5548
d2839,2.971
d2840,0.08
d2841,0.1097
d2842,0.0961
d2843,0.1173
d2844,0.0633
d2845,0.089
d2846,0.0837
d2847,0.0533
d2848,0.1208
d2849,0.1942
d2850,0.0629
d2851,0.114
d2852,0.036
d2853,0.043
d2854,0.077
d2855,0.0379
d2856,0.145
d2857,0
d2858,0.1114
d2859,0.0962
d2860,0.3432
d2861,0.015
d2862,0.1631
d2863,0.3539
d2864,0.0988
d2865,0.0477
d2866,0.12676
d2867,0.1917
d2868,0.1441
d2869,0.0588
d2870,0
d2871,0.7469
d2872,0.061
d2873,0
d2874,0.0542
d2875,0.265
d2876,8.3
d2877,0
d2878,0.0264
d2879,0.079
d2880,0.137
d2881,0.1103
d2882,0.0455
d2883,0.947
d2884,0.0542
d2885,2.09
d2886,0.0272
d2887,0.1503
d2888,0
d2889,1.6
d2890,0.053
d2891,0.195
d2892,0.1038
d2893,0
d2894,0
d2895,0.1154
d2896,0.02987
d2897,0.062
d2898,0
d2899,0.0337
d2900,0.0954
d2901,0.0586
d2902,0.0676
d2903,26.97
d2904,0.117
d2905,0.1189
d2906,0.18
d2907,0.0596
d2908,0.4806
d2909,0.128
d2910,0
d2911,0.1302
d2912,1.9
d2913,0
d2914,0.0558
d2915,0.0568
d2916,0.0629
d2917,0.0512
d2918,0.0413
d2919,0.054
d2920,0.1254
d2921,0
d2922,0
d2923,0.087
d2924,0.1716
d2925,0.0427
d2926,0.04
d2927,0.0508
d2928,0.044
d2929,0.0443
d2930,0.0726
d2931,0.1308
d2932,0.1054
d2933,0.06007
d2934,0.2406
d2935,0.1242
d2936,0.0742
d2937,1.71
d2938,0.3015
d2939,0.048
d2940,0.0344
d2941,0
d2942,0.05
d2943,0.0657
d2944,0
d2945,0
d2946,0.0665
d2947,0.024
d2948,0.1016
d2949,0.1143
d2950,0.1406
d2951,0.0462
d2952,0.159
d2953,0.0373
d2954,0.0618
d2955,0.64
d2956,0.5154
d2957,0
d2958,0.197
d2959,0
d2960,0.2528
d2961,0
d2962,0.1595
d2963,2000
d2964,0.1812
d2965,0.17
d2966,0.0535
d2967,0.0689
d2968,0.09464
d2969,0
d2970,0.067
d2971,0.2579
d2972,0.3115
d2973,0.179
d2974,0.116
d2975,0.362
d2976,0.107
d2977,0.1254
d2978,0.1772
d2979,0.02026
d2980,0.188
d2981,0.2101
d2982,0.1253
d2983,0
d2984,0.023
d2985,0.568
d2986,0.1082
d2987,0.1971
d2988,0.03449
d2989,0.53
d2990,0.056798
d2991,0.3629
d2992,0.0726
d2993,0.02897
d2994,0.0456
d2995,0.136
d2996,0.029
d2997,0.0585
d2998,4.13
d2999,0.04747
d3000,0.0287
d3001,0.0344
d3002,0
d3003,0
d3004,0
d3005,0.0455
d3006,0
d3007,2.149
d3008,0.075
d3009,0.0938
d3010,0.0979
d3011,0.0529
d3012,1.16
d3013,0.3581
d3014,0.0796
d3015,0.0766
d3016,0.058
d3017,0
d3018,0.0558
d3019,0.0917
d3020,0.0558
d3021,0.127
d3022,0
d3023,0.4471
d3024,0.3813
d3025,0.044
d3026,0
d3027,0.0444
d3028,0.0664
d3029,0.1847
d3030,0
d3031,0.2432
d3032,-0.061
d3033,0.763
d3034,0
d3035,0
d3036,0
d3037,0.0599
d3038,0.096
d3039,0.134
d3040,0.076
d3041,0.568
d3042,0.119
d3043,0.056
d3044,0.0203
d3045,0.091
d3046,0.044
d3047,0.0336
d3048,0.2551
d3049,0.0658
d3050,0.0504
d3051,0.0991
d3052,0
d3053,0.0397
d3054,0.0644
d3055,0.0683
d3056,0
d3057,0.1541
d3058,0.122
d3059,0
d3060,2.03
d3061,0
d3062,0.435
d3063,0.1396
d3064,0.04351
d3065,0.0323
d3066,0.1032
d3067,0.181
d3068,0
d3069,0.014
d3070,0.0425
d3071,0
d3072,0.09
d3073,0.05503
d3074,0
d3075,0
d3076,0.1195
d3077,0.054
d3078,0
d3079,0.0709
d3080,0
d3081,0.11521
d3082,0.13
d3083,0.0113
d3084,0.0169
d3085,0.4756
d3086,0.0933
d3087,0.0136
d3088,0
d3089,0.056
d3090,0
d3091,0.04061
d3092,0.1026
d3093,0.2119
d3094,0.243
d3095,0.059
d3096,0.0787
d3097,0.0636
d3098,0.2073
d3099,0.048
d3100,0.1641
d3101,0.0575
d3102,0.058
d3103,0.1837
d3104,0
d3105,0.083
d3106,0.313
d3107,0.0328
d3108,0.088
d3109,0.065
d3110,0.0856
d3111,0.063
d3112,0.063
d3113,0.03473
d3114,0.5162
d3115,0.15
d3116,0.068
d3117,0.104
d3118,0
d3119,0.0469
d3120,0.057
d3121,0.028
d3122,1.83
d3123,0
d3124,0
d3125,0.0481
d3126,0.0466
d3127,0.1761
d3128,0.074
d3129,0.0833
d3130,0.1562
d3131,0.1208
d3132,0.18
d3133,0.1568
d3134,0.1151
d3135,0.1157
d3136,0.0462
d3137,0.0468
d3138,0.1754
d3139,0.0653
d3140,0.115
d3141,0.048
d3142,1.89
d3143,0.1138
d3144,0.1189
d3145,0.1295
d3146,0.0239
d3147,0.07
d3148,0
d3149,0.1325
d3150,0.0445
d3151,0.0458
d3152,0.0325
d3153,0.115
d3154,0.0786
d3155,0.2391
d3156,0.1995
d3157,0.1312
d3158,0.0664
d3159,0
d3160,0.063
d3161,0.164
d3162,0.111
d3163,0.0469
d3164,4.94
d3165,1.92
d3166,0.085
d3167,0.06
d3168,0
d3169,0.3679
d3170,0.047
d3171,0.19
d3172,0.2183
d3173,0.245
d3174,0.0811
d3175,0.1583
d3176,0.1798
d3177,0.2543
d3178,0.282
d3179,0.0941
d3180,0.1128
d3181,0.0965
d3182,0.0711
d3183,0.1216
d3184,0
d3185,0.1411
d3186,0.0247
d3187,0.0744
d3188,0.0467
d3189,0.1075
d3190,0.021
d3191,0.04122
d3192,0.078
d3193,4.8
d3194,0.1473
d3195,0.0926
d3196,0.1415
d3197,0.358
d3198,0.5121
d3199,0.1015
d3200,0.654
d3201,0.1291
d3202,0
d3203,0
d3204,0.2184
d3205,0.0232
d3206,0.0488
d3207,0.2253
d3208,0.093
d3209,0.1002
d3210,0.1025
d3211,0.08
d3212,0.0659
d3213,0.17
d3214,0.0362
d3215,0
d3216,0.1507
d3217,0.093
d3218,0
d3219,0.026
d3220,0.0416
d3221,0.075
d3222,0
d3223,0.0149
d3224,0.3035
d3225,0.0609
d3226,0.117
d3227,0.5791
d3228,0.3644
d3229,0
d3230,1.083
d3231,0.1202
d3232,0.0188
d3233,0.178
d3234,0.227
d3235,0.0745
d3236,0.4671
d3237,0.0316
d3238,0.0333
d3239,0.0505
d3240,0.0861
d3241,0.05
d3242,0.0765
d3243,0
d3244,0.0461
d3245,0.1753
d3246,0.198
d3247,0.1275
d3248,0
d3249,0.1305
d3250,4.5
d3251,0
d3252,0.0856
d3253,2.671
d3254,0.059
d3255,0.044
d3256,0.0379
d3257,0.138
d3258,0.0529
d3259,0.313
d3260,0.0299
d3261,0.1716
d3262,0.092
d3263,0.0574
d3264,0
d3265,0.2298
d3266,0
d3267,0.0299
d3268,0.0368
d3269,0.0652
d3270,0.0871
d3271,0.179
d3272,0.0289
d3273,0
d3274,0
d3275,0.1007
d3276,0.2012
d3277,0.055
d3278,0.0582
d3279,0
d3280,0.049
d3281,0.049
d3282,0.3786
d3283,0.06229
d3284,0.0596
d3285,0.071
d3286,0.2259
d3287,440
d3288,0.0776
d3289,0.0811
d3290,0
d3291,0.0886
d3292,0
d3293,0.046
d3294,0.1647
d3295,0.043
d3296,0.052
d3297,0.5791
d3298,0.0643
d3299,0.1668
d3300,0.1261
d3301,0.1781
d3302,0.14
d3303,0.1366
d3304,-0.00011
d3305,0.16
d3306,0.052
d3307,0.13407
d3308,0
d3309,0.0419
d3310,0.0397
d3311,0.1934
d3312,0.211
d3313,0.0545
d3314,0.0742
d3315,0.16278
d3316,0.2274
d3317,0.0198
d3318,0.1002
d3319,0.2008
d3320,0.327
d3321,1.16
d3322,0.154
d3323,0.03727
d3324,1.373
d3325,0.103
d3326,0.194
d3327,0.0885
d3328,0.343
d3329,0
d3330,0.1668
d3331,0
d3332,0.0391
d3333,0.0898
d3334,0.029
d3335,0.1091
d3336,5.15
d3337,0
d3338,0.1571
d3339,0.1492
d3340,0.6344
d3341,0.0512
d3342,0.063
d3343,0.046
d3344,1.0896
d3345,0.416
d3346,6.22
d3347,0.0761
d3348,0.0575
d3349,2.82
d3350,0.1808
d3351,0.0603
d3352,0.1473
d3353,0.1964
d3354,0.0561
d3355,0.0768
d3356,0.1441
d3357,0.351
d3358,0.2209
d3359,0.1012
d3360,0
d3361,0.06
d3362,0
d3363,0.3251
d3364,0.0735
d3365,0
d3366,0.0524
d3367,0.06224
d3368,0.0276
d3369,0.1418
d3370,0.254
d3371,0.1004
d3372,0.1126
d3373,0.0589
d3374,1.49
d3375,0.032
d3376,0.047
d3377,0.0369
d3378,0.0899
d3379,0.04
d3380,0.2551
d3381,0.1804
d3382,0
d3383,0.0979
d3384,0.0434
d3385,0.1126
d3386,0.23
d3387,0.0614
d3388,0.1139
d3389,0.2602
d3390,0.0316
d3391,0.075
d3392,0.0521
d3393,0.0878
d3394,0.1541
d3395,0.0498
d3396,0
d3397,0.0369
d3398,0.1582
d3399,0.46
d3400,0.0392
d3401,0.12
d3402,0.3473
d3403,0
d3404,0.0927
d3405,0.1337
d3406,3.74
d3407,0.126
d3408,0
d3409,0.0557
d3410,0.045
d3411,0.056
d3412,2.7
d3413,0.0476
d3414,0.14
d3415,0.07
d3416,0.067393
d3417,0.092
d3418,0.0542
d3419,0.0784
d3420,0.081
d3421,0.0617
d3422,0.02
d3423,0.22
d3424,7.52
d3425,0.2885
d3426,0.0921
d3427,0.73
d3428,0.2779
d3429,0
d3430,0.043
d3431,0.0819
d3432,0.2288
d3433,0.08
d3434,0
d3435,0.057
d3436,0.0212
d3437,0.2392
d3438,0.0298
d3439,0.0456
d3440,0.059
d3441,0
d3442,0
d3443,0.1859
d3444,0.058
d3445,0.0646
d3446,0.9191
d3447,0.1426
d3448,0.14
d3449,0.1359
d3450,-7.2
d3451,0.285
d3452,0.4198
d3453,0
d3454,0.0355
d3455,0.15
d3456,0.097
d3457,0.091
d3458,0.116
d3459,2.701
d3460,0.0519
d3461,0.03946
d3462,0.0459
d3463,0.0721
d3464,0.0443
d3465,0.022
d3466,0.36
d3467,0.174
d3468,0.0232
d3469,0.0657
d3470,0.138
d3471,0.1077
d3472,0.1594
d3473,0.0307
d3474,0.0759
d3475,1.335
d3476,0
d3477,0.08
d3478,0.1633
d3479,0
d3480,1.42
